split,dialect,speaker,sex,utt,utt_id,wav,phn
TRAIN,DR1,FSJK1,F,SX395,FSJK1_SX395,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSJK1\SX395.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSJK1\SX395.PHN
TRAIN,DR1,FSMA0,F,SA1,FSMA0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SA1.PHN
TRAIN,DR1,FSMA0,F,SA2,FSMA0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SA2.PHN
TRAIN,DR1,FSMA0,F,SI1621,FSMA0_SI1621,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SI1621.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SI1621.PHN
TRAIN,DR1,FSMA0,F,SI2251,FSMA0_SI2251,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SI2251.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SI2251.PHN
TRAIN,DR1,FSMA0,F,SI991,FSMA0_SI991,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SI991.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SI991.PHN
TRAIN,DR1,FSMA0,F,SX181,FSMA0_SX181,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX181.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX181.PHN
TRAIN,DR1,FSMA0,F,SX271,FSMA0_SX271,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX271.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX271.PHN
TRAIN,DR1,FSMA0,F,SX361,FSMA0_SX361,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX361.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX361.PHN
TRAIN,DR1,FSMA0,F,SX451,FSMA0_SX451,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX451.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX451.PHN
TRAIN,DR1,FSMA0,F,SX91,FSMA0_SX91,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX91.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FSMA0\SX91.PHN
TRAIN,DR1,FTBR0,F,SA1,FTBR0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SA1.PHN
TRAIN,DR1,FTBR0,F,SA2,FTBR0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SA2.PHN
TRAIN,DR1,FTBR0,F,SI1402,FTBR0_SI1402,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SI1402.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SI1402.PHN
TRAIN,DR1,FTBR0,F,SI2181,FTBR0_SI2181,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SI2181.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SI2181.PHN
TRAIN,DR1,FTBR0,F,SI921,FTBR0_SI921,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SI921.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SI921.PHN
TRAIN,DR1,FTBR0,F,SX111,FTBR0_SX111,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX111.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX111.PHN
TRAIN,DR1,FTBR0,F,SX201,FTBR0_SX201,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX201.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX201.PHN
TRAIN,DR1,FTBR0,F,SX21,FTBR0_SX21,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX21.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX21.PHN
TRAIN,DR1,FTBR0,F,SX291,FTBR0_SX291,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX291.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX291.PHN
TRAIN,DR1,FTBR0,F,SX381,FTBR0_SX381,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX381.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FTBR0\SX381.PHN
TRAIN,DR1,FVFB0,F,SA1,FVFB0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SA1.PHN
TRAIN,DR1,FVFB0,F,SA2,FVFB0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SA2.PHN
TRAIN,DR1,FVFB0,F,SI1032,FVFB0_SI1032,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SI1032.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SI1032.PHN
TRAIN,DR1,FVFB0,F,SI1510,FVFB0_SI1510,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SI1510.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SI1510.PHN
TRAIN,DR1,FVFB0,F,SI2292,FVFB0_SI2292,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SI2292.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SI2292.PHN
TRAIN,DR1,FVFB0,F,SX132,FVFB0_SX132,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX132.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX132.PHN
TRAIN,DR1,FVFB0,F,SX222,FVFB0_SX222,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX222.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX222.PHN
TRAIN,DR1,FVFB0,F,SX312,FVFB0_SX312,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX312.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX312.PHN
TRAIN,DR1,FVFB0,F,SX402,FVFB0_SX402,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX402.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX402.PHN
TRAIN,DR1,FVFB0,F,SX42,FVFB0_SX42,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX42.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVFB0\SX42.PHN
TRAIN,DR1,FVMH0,F,SA1,FVMH0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SA1.PHN
TRAIN,DR1,FVMH0,F,SA2,FVMH0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SA2.PHN
TRAIN,DR1,FVMH0,F,SI1466,FVMH0_SI1466,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SI1466.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SI1466.PHN
TRAIN,DR1,FVMH0,F,SI2096,FVMH0_SI2096,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SI2096.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SI2096.PHN
TRAIN,DR1,FVMH0,F,SI836,FVMH0_SI836,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SI836.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SI836.PHN
TRAIN,DR1,FVMH0,F,SX116,FVMH0_SX116,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX116.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX116.PHN
TRAIN,DR1,FVMH0,F,SX206,FVMH0_SX206,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX206.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX206.PHN
TRAIN,DR1,FVMH0,F,SX26,FVMH0_SX26,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX26.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX26.PHN
TRAIN,DR1,FVMH0,F,SX296,FVMH0_SX296,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX296.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX296.PHN
TRAIN,DR1,FVMH0,F,SX386,FVMH0_SX386,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX386.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\FVMH0\SX386.PHN
TRAIN,DR1,MCPM0,M,SA1,MCPM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SA1.PHN
TRAIN,DR1,MCPM0,M,SA2,MCPM0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SA2.PHN
TRAIN,DR1,MCPM0,M,SI1194,MCPM0_SI1194,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SI1194.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SI1194.PHN
TRAIN,DR1,MCPM0,M,SI1824,MCPM0_SI1824,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SI1824.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SI1824.PHN
TRAIN,DR1,MCPM0,M,SI564,MCPM0_SI564,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SI564.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SI564.PHN
TRAIN,DR1,MCPM0,M,SX114,MCPM0_SX114,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX114.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX114.PHN
TRAIN,DR1,MCPM0,M,SX204,MCPM0_SX204,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX204.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX204.PHN
TRAIN,DR1,MCPM0,M,SX24,MCPM0_SX24,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX24.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX24.PHN
TRAIN,DR1,MCPM0,M,SX294,MCPM0_SX294,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX294.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX294.PHN
TRAIN,DR1,MCPM0,M,SX384,MCPM0_SX384,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX384.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MCPM0\SX384.PHN
TRAIN,DR1,MDAC0,M,SA1,MDAC0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SA1.PHN
TRAIN,DR1,MDAC0,M,SA2,MDAC0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SA2.PHN
TRAIN,DR1,MDAC0,M,SI1261,MDAC0_SI1261,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SI1261.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SI1261.PHN
TRAIN,DR1,MDAC0,M,SI1837,MDAC0_SI1837,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SI1837.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SI1837.PHN
TRAIN,DR1,MDAC0,M,SI631,MDAC0_SI631,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SI631.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SI631.PHN
TRAIN,DR1,MDAC0,M,SX181,MDAC0_SX181,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX181.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX181.PHN
TRAIN,DR1,MDAC0,M,SX271,MDAC0_SX271,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX271.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX271.PHN
TRAIN,DR1,MDAC0,M,SX361,MDAC0_SX361,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX361.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX361.PHN
TRAIN,DR1,MDAC0,M,SX451,MDAC0_SX451,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX451.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX451.PHN
TRAIN,DR1,MDAC0,M,SX91,MDAC0_SX91,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX91.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDAC0\SX91.PHN
TRAIN,DR1,MDPK0,M,SA1,MDPK0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SA1.PHN
TRAIN,DR1,MDPK0,M,SA2,MDPK0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SA2.PHN
TRAIN,DR1,MDPK0,M,SI1053,MDPK0_SI1053,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SI1053.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SI1053.PHN
TRAIN,DR1,MDPK0,M,SI1683,MDPK0_SI1683,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SI1683.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SI1683.PHN
TRAIN,DR1,MDPK0,M,SI552,MDPK0_SI552,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SI552.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SI552.PHN
TRAIN,DR1,MDPK0,M,SX153,MDPK0_SX153,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX153.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX153.PHN
TRAIN,DR1,MDPK0,M,SX243,MDPK0_SX243,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX243.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX243.PHN
TRAIN,DR1,MDPK0,M,SX333,MDPK0_SX333,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX333.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX333.PHN
TRAIN,DR1,MDPK0,M,SX423,MDPK0_SX423,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX423.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX423.PHN
TRAIN,DR1,MDPK0,M,SX63,MDPK0_SX63,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX63.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MDPK0\SX63.PHN
TRAIN,DR1,MEDR0,M,SA1,MEDR0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SA1.PHN
TRAIN,DR1,MEDR0,M,SA2,MEDR0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SA2.PHN
TRAIN,DR1,MEDR0,M,SI1374,MEDR0_SI1374,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SI1374.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SI1374.PHN
TRAIN,DR1,MEDR0,M,SI2004,MEDR0_SI2004,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SI2004.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SI2004.PHN
TRAIN,DR1,MEDR0,M,SI744,MEDR0_SI744,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SI744.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SI744.PHN
TRAIN,DR1,MEDR0,M,SX114,MEDR0_SX114,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX114.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX114.PHN
TRAIN,DR1,MEDR0,M,SX204,MEDR0_SX204,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX204.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX204.PHN
TRAIN,DR1,MEDR0,M,SX24,MEDR0_SX24,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX24.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX24.PHN
TRAIN,DR1,MEDR0,M,SX294,MEDR0_SX294,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX294.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX294.PHN
TRAIN,DR1,MEDR0,M,SX384,MEDR0_SX384,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX384.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MEDR0\SX384.PHN
TRAIN,DR1,MGRL0,M,SA1,MGRL0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SA1.PHN
TRAIN,DR1,MGRL0,M,SA2,MGRL0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SA2.PHN
TRAIN,DR1,MGRL0,M,SI1497,MGRL0_SI1497,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SI1497.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SI1497.PHN
TRAIN,DR1,MGRL0,M,SI2127,MGRL0_SI2127,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SI2127.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SI2127.PHN
TRAIN,DR1,MGRL0,M,SI867,MGRL0_SI867,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SI867.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SI867.PHN
TRAIN,DR1,MGRL0,M,SX147,MGRL0_SX147,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX147.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX147.PHN
TRAIN,DR1,MGRL0,M,SX237,MGRL0_SX237,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX237.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX237.PHN
TRAIN,DR1,MGRL0,M,SX327,MGRL0_SX327,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX327.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX327.PHN
TRAIN,DR1,MGRL0,M,SX417,MGRL0_SX417,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX417.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX417.PHN
TRAIN,DR1,MGRL0,M,SX57,MGRL0_SX57,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX57.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MGRL0\SX57.PHN
TRAIN,DR1,MJEB1,M,SA1,MJEB1_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SA1.PHN
TRAIN,DR1,MJEB1,M,SA2,MJEB1_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SA2.PHN
TRAIN,DR1,MJEB1,M,SI1467,MJEB1_SI1467,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SI1467.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SI1467.PHN
TRAIN,DR1,MJEB1,M,SI2097,MJEB1_SI2097,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SI2097.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SI2097.PHN
TRAIN,DR1,MJEB1,M,SI837,MJEB1_SI837,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SI837.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SI837.PHN
TRAIN,DR1,MJEB1,M,SX117,MJEB1_SX117,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SX117.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SX117.PHN
TRAIN,DR1,MJEB1,M,SX207,MJEB1_SX207,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SX207.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SX207.PHN
TRAIN,DR1,MJEB1,M,SX27,MJEB1_SX27,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SX27.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR1\MJEB1\SX27.PHN
